"Species","IUCNstatus"
"Elizabetha fanshawei","Not Evaluated"
"Elvasia essequibensis","Not Evaluated"
"Emmotum conjunctum","Not Evaluated"
"Endiandra bellendenkerana","Not Evaluated"
"Endiandra insignis","Not Evaluated"
"Endiandra sideroxylon","Not Evaluated"
"Endiandra xanthocarpa","Not Evaluated"
"Endlicheria argentea","DD"
"Endlicheria browniana","Not Threatened"
"Endlicheria colombiana","Not Threatened"
"Endlicheria oreocola","Not Threatened"
"Endlicheria paradoxa","DD"
"Eperua glabra","Not Evaluated"
"Eremanthus argenteus","Threatened"
"Erica nyassana","Threatened"
"Erisma tessmannii","Not Evaluated"
"Erythrina chiriquensis","Not Threatened"
"Erythrina gibbosa","Not Threatened"
"Erythrina globocalyx","Vulnerable"
"Erythrina huehuetenangensis","Threatened"
"Erythrina steyermarkii","Not Threatened"
"Erythrina thyrsiflora","Not Threatened"
"Erythroxylum occultum","Not Evaluated"
"Erythroxylum plowmanianum","Vulnerable"
"Eschweilera aguilarii","Not Evaluated"
"Eschweilera amplexifolia","Threatened"
"Eschweilera biflava","Not Evaluated"
"Eschweilera collinsii","Not Evaluated"
"Eschweilera costaricensis","Not Evaluated"
"Eschweilera eperuetorum","Not Evaluated"
"Eschweilera hondurensis","Not Evaluated"
"Eschweilera integricalyx","Vulnerable"
"Eschweilera integrifolia","Not Threatened"
"Eschweilera longipedicellata","Not Evaluated"
"Eschweilera pachyderma","Not Evaluated"
"Eschweilera panamensis","Not Evaluated"
"Eschweilera potaroensis","DD"
"Eschweilera rimbachii","Vulnerable"
"Esenbeckia cornuta","Not Evaluated"
"Eucryphia wilkiei","Not Evaluated"
"Eugenia arawakorum","Not Evaluated"
"Eugenia atrosquamata","Not Evaluated"
"Eugenia austin-smithii","Not Threatened"
"Eugenia basilaris","Not Evaluated"
"Eugenia belloi","Not Evaluated"
"Eugenia cartagensis","Not Evaluated"
"Eugenia chahalana","Threatened"
"Eugenia chepensis","Not Threatened"
"Eugenia chinajensis","Not Evaluated"
"Eugenia coibensis","Not Threatened"
"Eugenia conjuncta","Not Evaluated"
"Eugenia corusca","Not Evaluated"
"Eugenia earthiana","Not Evaluated"
"Eugenia eliasii","Threatened"
"Eugenia gigas","Threatened"
"Eugenia glandulosopunctata","Not Evaluated"
"Eugenia grayumii","Not Evaluated"
