"Species","IUCNstatus"
"Frangula henryi","Not Evaluated"
"Fraxinus bungeana","Not Threatened"
"Fraxinus chinensis","Not Threatened"
"Fraxinus griffithii","Not Threatened"
"Fraxinus insularis","Not Threatened"
"Fraxinus malacophylla","Not Threatened"
"Fraxinus mandshurica","Not Threatened"
"Fraxinus odontocalyx","Not Threatened"
"Fraxinus paxiana","Not Threatened"
"Fraxinus platypoda","Not Threatened"
"Fraxinus punctata","DD"
"Fraxinus rufescens","Not Threatened"
"Fraxinus sieboldiana","Not Threatened"
"Fraxinus stylosa","Not Threatened"
"Gaertnera divaricata","Not Evaluated"
"Gaertnera spicata","Threatened"
"Gaertnera vaginans","Not Evaluated"
"Gaertnera walkeri","Vulnerable"
"Gamblea ciliata","Not Threatened"
"Gamblea pseudoevodiifolia","Not Evaluated"
"Garcinia hanburyi","Not Evaluated"
"Garcinia oliveri","Not Evaluated"
"Gardenia coronaria","Not Evaluated"
"Gardenia hainanensis","Not Evaluated"
"Gardenia jasminoides","Not Evaluated"
"Garuga forrestii","Not Threatened"
"Genista maderensis","Not Threatened"
"Ginkgo biloba","Threatened"
"Gleditsia australis","Not Evaluated"
"Gleditsia fera","Not Evaluated"
"Gleditsia japonica","Not Threatened"
"Gleditsia sinensis","Not Threatened"
"Glochidion triandrum","Not Threatened"
"Glycosmis parviflora","Not Threatened"
"Glyptostrobus pensilis","Threatened"
"Gmelina racemosa","Not Threatened"
"Gomphandra javanica","Threatened"
"Goniothalamus chinensis","Not Threatened"
"Goniothalamus howii","Not Threatened"
"Grevillea donaldiana","DD"
"Grewia biloba","Not Threatened"
"Grewia holtzii","Not Evaluated"
"Grewia hypotephra","Not Evaluated"
"Grewia optiva","Not Threatened"
"Grewia piscatorum","Not Evaluated"
"Grewia similiopsis","Not Evaluated"
"Guarea luxii","Vulnerable"
"Guatteria sessilicarpa","Not Threatened"
"Guatteria tenera","DD"
"Guettarda angustata","Vulnerable"
"Gymnocladus chinensis","Not Threatened"
