"Species","IUCNstatus"
"Armatocereus_procerus","LC"
"Armeniaca_hongpingensis",NA
"Artocarpus_altissimus",NA
"Artocarpus_camansi",NA
"Artocarpus_excelsus",NA
"Artocarpus_fulvicortex",NA
"Artocarpus_gongshanensis",NA
"Artocarpus_hispidus",NA
"Artocarpus_horridus",NA
"Artocarpus_longifolius",NA
"Artocarpus_lowii",NA
"Artocarpus_nigrifolius",NA
"Artocarpus_nobilis","VU"
"Artocarpus_pithecogallus",NA
"Artocarpus_reticulatus",NA
"Artocarpus_rubrovenius",NA
"Artocarpus_sarawakensis",NA
"Artocarpus_scortechinii",NA
"Artocarpus_treculianus","VU"
"Arytera_brachyphylla","DD"
"Arytera_lineosquamulata",NA
"Arytera_morobeana","CR"
"Arytera_multijuga","DD"
"Arytera_novaebrittanniae",NA
"Arytera_pseudofoveolata","LC"
"Ascarina_marquesensis",NA
"Ascarina_swamyana",NA
"Ashtonia_praeterita",NA
"Asimina_tetramera","EN"
"Aspidosperma_darienense","LC"
"Aspidosperma_glaucum","VU"
"Aspidosperma_pichonianum","VU"
"Aspidosperma_salgadense","EN"
"Aspidostemon_antongilensis","EN"
"Aspidostemon_apiculatus","EN"
"Aspidostemon_capuronii","CR"
"Aspidostemon_caudatus","CR"
"Aspidostemon_dolichocarpus","EN"
"Aspidostemon_fungiformis","EN"
"Aspidostemon_grayi","CR"
"Aspidostemon_humbertianus","EN"
"Aspidostemon_inconspicuus","CR"
"Aspidostemon_insignis","CR"
"Aspidostemon_lacrimans","DD"
"Aspidostemon_litoralis","CR"
"Aspidostemon_lucens","EN"
"Aspidostemon_macrophyllus","CR"
"Aspidostemon_manongarivensis","CR"
"Aspidostemon_masoalensis","CR"
"Aspidostemon_microphyllus","EN"
"Aspidostemon_occultus","CR"
"Aspidostemon_percoriaceus","EN"
"Aspidostemon_reticulatus","CR"
"Aspidostemon_synandra","CR"
"Aspidostemon_trichandra","CR"
"Asterogyne_ramosa","EN"
"Asterogyne_spicata","VU"
"Asterogyne_yaracuyense","CR"
"Asteromyrtus_tranganensis",NA
"Astrocaryum_carnosum","VU"
"Astrocaryum_farinosum",NA
"Astrocaryum_huicungo",NA
"Astrocaryum_minus","CR"
"Astrocaryum_scopatum",NA
"Astrocaryum_triandrum","EN"
"Astrocaryum_tucuma","LC"
"Astrocasia_austinii","EN"
"Astronidium_ponapense",NA
"Astrotrichilia_diegoensis","EN"
"Astrotrichilia_elegans","CR"
"Astrotrichilia_rakodomena","EN"
"Astrotrichilia_zombitsyensis","EN"
"Atalantia_acuminata","LC"
"Atalantia_citroides",NA
"Atalantia_henryi","LC"
"Atalantia_racemosa",NA
"Atalantia_simplicifolia","LC"
"Ateleia_chiangii","CR"
"Ateleia_glabrata","CR"
"Ateleia_martinezii",NA
"Ateleia_microcarpa",NA
"Ateleia_popenoei","CR"
"Ateleia_salicifolia","VU"
"Ateleia_sousae","EN"
