"species","IUCNstatus"
"Harmsiopanax_harmsii","NotThreatened"
"Harpalyce_sousai","Vulnerable"
"Helicia_fuscotomentosa","NotEvaluated"
"Helicia_longipetiolata","NotThreatened"
"Helicia_obovatifolia","NotThreatened"
"Helicia_pterygota","NotEvaluated"
"Helicia_reticulata","NotThreatened"
"Heliocarpus_occidentalis","NotThreatened"
"Heliocarpus_pallidus","NotThreatened"
"Heliocarpus_terebinthinaceus","NotThreatened"
"Heliocarpus_velutinus","NotThreatened"
"Heritiera_sumatrana","NotEvaluated"
"Heteroflorum_sclerocarpum","Threatened"
"Heteropanax_brevipedicellatus","NotEvaluated"
"Heteropterys_palmeri","NotEvaluated"
"Heterospathe_muelleriana","NotThreatened"
"Heterospathe_obriensis","NotThreatened"
"Hintonia_octomera","NotThreatened"
"Hyperbaena_jalcomulcensis","Threatened"
"Hyperbaena_winzerlingii","NotThreatened"
"Ilex_angulata","NotThreatened"
"Ilex_chapaensis","NotThreatened"
"Ilex_chingiana","NotThreatened"
"Ilex_confertiflora","NotThreatened"
"Ilex_godajam","NotThreatened"
"Ilex_kaushue","NotThreatened"
"Ilex_kengii","NotThreatened"
"Ilex_kwangtungensis","NotThreatened"
"Ilex_lancilimba","NotEvaluated"
"Ilex_memecylifolia","NotThreatened"
"Ilex_socorroensis","Threatened"
"Ilex_sterrophylla","NotThreatened"
"Ilex_stewardii","NotThreatened"
"Ilex_subficoidea","NotThreatened"
"Ilex_tutcheri","NotThreatened"
"Indigofera_cuernavacana","NotThreatened"
"Indigofera_platycarpa","NotThreatened"
"Itea_coriacea","NotThreatened"
"Ixora_brevicaudata","NotEvaluated"
"Ixora_chinensis","NotEvaluated"
"Ixora_otophora","NotThreatened"
"Ixora_subauriculata","NotThreatened"
"Jatropha_andrieuxii","Threatened"
"Jatropha_bartlettii","Threatened"
"Jatropha_elbae","Threatened"
"Jatropha_gaumeri","NotThreatened"
"Jatropha_malacophylla","NotThreatened"
"Jatropha_ortegae","Threatened"
"Jatropha_peltata","NotThreatened"
"Jatropha_standleyi","Vulnerable"
"Jatropha_sympetala","Vulnerable"
"Juniperus_morrisonicola","NotEvaluated"
"Karwinskia_venturae","Vulnerable"
"Leucaena_esculenta","NotThreatened"
"Leucaena_macrophylla","NotThreatened"
"Leucaena_matudae","Threatened"
"Leucaena_pallida","NotThreatened"
"Licaria_phymatosa","Threatened"
"Lindera_chunii","NotThreatened"
"Lindera_kwangtungensis","NotThreatened"
"Lippia_bicolor","Vulnerable"
