"species","IUCNstatus"
"Dicymbe_pharangophila","NotEvaluated"
"Didelotia_africana","NotThreatened"
"Didelotia_pauli-sitai","Threatened"
"Dillenia_pulchella","NotEvaluated"
"Dilobeia_tenuinervis","Threatened"
"Diospyros_conocarpa","NotThreatened"
"Diospyros_gracilescens","NotThreatened"
"Diospyros_korupensis","Threatened"
"Diospyros_kupensis","Vulnerable"
"Diospyros_longiflora","NotThreatened"
"Diospyros_physocalycina","NotThreatened"
"Diospyros_preussii","NotThreatened"
"Diospyros_rhodocalyx","NotEvaluated"
"Diospyros_suaveolens","NotThreatened"
"Diospyros_zenkeri","NotThreatened"
"Diplotropis_rigidocarpa","NotEvaluated"
"Dipteryx_lacunifera","NotThreatened"
"Dipteryx_oleifera","NotThreatened"
"Doliocarpus_olivaceus","NotThreatened"
"Dombeya_ranofotsyensis","Threatened"
"Dracaena_kupensis","Threatened"
"Dracaena_scabra","Threatened"
"Dracontomelon_laoticum","NotEvaluated"
"Drypetes_angustifolia","NotEvaluated"
"Drypetes_magnistipula","Threatened"
"Drypetes_mildbraedii","NotEvaluated"
"Drypetes_pierreana","NotEvaluated"
"Drypetes_preussii","Vulnerable"
"Drypetes_staudtii","Vulnerable"
"Drypetes_ugandensis","NotEvaluated"
"Duguetia_barteri","NotThreatened"
"Duguetia_decurrens","NotThreatened"
"Duguetia_pauciflora","NotThreatened"
"Duguetia_venezuelana","Threatened"
"Duroia_laevis","NotEvaluated"
"Dussia_martinicensis","NotThreatened"
"Dypsis_decaryi","Vulnerable"
"Dysoxylum_carolinae","NotThreatened"
"Ecclinusa_orinocoensis","Vulnerable"
"Ecuadendron_acosta-solisianum","Threatened"
"Elaeagia_ecuadorensis","Vulnerable"
"Elaeagia_ruizteranii","NotEvaluated"
"Elaeocarpus_austroyunnanensis","NotEvaluated"
"Elaeocarpus_polystachyus","NotEvaluated"
"Elaeocarpus_prunifolioides","NotThreatened"
"Elizabetha_fanshawei","NotEvaluated"
"Elvasia_essequibensis","NotEvaluated"
"Elvasia_gigantifolia","Vulnerable"
"Empogona_bracteata","NotEvaluated"
"Empogona_concolor","Vulnerable"
"Empogona_talbotii","Vulnerable"
"Endodesmia_calophylloides","NotThreatened"
