"species","IUCNstatus"
"Gomphandra_mollis","NotEvaluated"
"Gomphandra_tetrandra","NotThreatened"
"Goniothalamus_gabriacianus","NotEvaluated"
"Goniothalamus_howii","NotThreatened"
"Grewia_abutilifolia","NotThreatened"
"Grewia_chungii","NotEvaluated"
"Grewia_henryi","NotThreatened"
"Grewia_hirsuta","NotThreatened"
"Gymnosporia_diversifolia","NotThreatened"
"Gyrocarpus_hababensis","NotEvaluated"
"Hancea_hookeriana","NotEvaluated"
"Helicia_formosana","NotThreatened"
"Helicia_grandis","NotEvaluated"
"Helicia_hainanensis","NotThreatened"
"Helicia_longipetiolata","NotThreatened"
"Helicia_obovatifolia","NotThreatened"
"Helicia_pyrrhobotrya","NotThreatened"
"Helicia_silvicola","NotEvaluated"
"Heliciopsis_henryi","NotEvaluated"
"Heliciopsis_lobata","NotEvaluated"
"Heliciopsis_terminalis","NotThreatened"
"Heritiera_parvifolia","Vulnerable"
"Hernandia_moerenhoutiana","NotEvaluated"
"Heteropanax_chinensis","NotEvaluated"
"Heteropanax_fragrans","NotEvaluated"
"Hibiscus_grewiifolius","NotEvaluated"
"Homalium_ceylanicum","NotEvaluated"
"Homalium_mollissimum","NotEvaluated"
"Homalium_paniculiflorum","NotEvaluated"
"Homalium_stenophyllum","NotEvaluated"
"Hopea_hainanensis","Threatened"
"Horsfieldia_kingii","NotEvaluated"
"Huodendron_biaristatum","NotEvaluated"
"Huodendron_tibeticum","NotEvaluated"
"Hydnocarpus_annamensis","Vulnerable"
"Hydnocarpus_hainanensis","Vulnerable"
"Hymenodictyon_flaccidum","NotEvaluated"
"Hypericum_balfourii","Vulnerable"
"Hyphaene_reptans","DD"
"Hypocalyptus_sophoroides","NotThreatened"
"Ilex_angulata","NotThreatened"
"Ilex_aquifolium","NotThreatened"
"Ilex_chapaensis","NotThreatened"
"Ilex_cochinchinensis","NotThreatened"
"Ilex_confertiflora","NotThreatened"
"Ilex_corallina","NotThreatened"
"Ilex_glomerata","NotThreatened"
"Ilex_godajam","NotThreatened"
"Ilex_hainanensis","NotThreatened"
"Ilex_kaushue","NotThreatened"
"Ilex_lancilimba","NotEvaluated"
"Ilex_nanningensis","NotThreatened"
"Ilex_pubilimba","NotThreatened"
"Ilex_sterrophylla","NotThreatened"
"Ilex_stewardii","NotThreatened"
"Ilex_tutcheri","NotThreatened"
"Illicium_micranthum","NotThreatened"
"Illicium_parvifolium","NotEvaluated"
"Illicium_petelotii","NotEvaluated"
"Illicium_ternstroemioides","Vulnerable"
"Illicium_verum","NotEvaluated"
"Indigofera_atropurpurea","NotEvaluated"
"Indigofera_esquirolii","NotEvaluated"
"Indigofera_rothii","Threatened"
"Indigofera_zollingeriana","NotEvaluated"
"Itea_indochinensis","NotThreatened"
"Itea_yunnanensis","NotThreatened"
"Itoa_orientalis","NotThreatened"
"Ixora_cuneifolia","NotEvaluated"
"Ixora_finlaysoniana","NotEvaluated"
"Ixora_henryi","NotThreatened"
"Jatropha_spinosa","NotThreatened"
"Jatropha_unicostata","NotThreatened"
"Kandelia_obovata","NotThreatened"
"Keteleeria_evelyniana","Vulnerable"
"Kibatalia_macrophylla","NotEvaluated"
"Koilodepas_hainanense","NotEvaluated"
"Kydia_glabrescens","NotThreatened"
"Laburnum_anagyroides","NotThreatened"
"Lagerstroemia_venusta","NotEvaluated"
"Larix_lyallii","NotThreatened"
"Larix_occidentalis","NotThreatened"
"Lasianthus_chinensis","NotEvaluated"
"Lasiococca_comberi","NotEvaluated"
"Lepisanthes_oligophylla","NotEvaluated"
"Leucospermum_patersonii","NotThreatened"
"Leucospermum_praemorsum","NotThreatened"
"Leucosyke_quadrinervia","NotEvaluated"
"Licuala_spinosa","NotEvaluated"
"Lindera_chunii","NotThreatened"
"Lindera_limprichtii","NotThreatened"
"Lindera_megaphylla","NotThreatened"
"Lindera_metcalfiana","NotThreatened"
"Lindera_prattii","NotEvaluated"
"Lindera_supracostata","NotThreatened"
"Lindera_tonkinensis","NotThreatened"
"Lithocarpus_amygdalifolius","NotThreatened"
"Lithocarpus_bacgiangensis","NotEvaluated"
"Lithocarpus_balansae","NotEvaluated"
"Lithocarpus_confinis","NotEvaluated"
"Lithocarpus_corneus","NotEvaluated"
"Lithocarpus_cryptocarpus","NotEvaluated"
"Lithocarpus_dealbatus","NotThreatened"
"Lithocarpus_echinophorus","NotEvaluated"
"Lithocarpus_fenestratus","NotThreatened"
"Lithocarpus_fenzelianus","NotEvaluated"
