"Species","IUCNstatus"
"Dacryodes_laxa","Not Threatened"
"Dacryodes_leonardiana","Not Evaluated"
"Dacryodes_longifolia","Not Evaluated"
"Dacryodes_rostrata","Not Threatened"
"Dacryodes_rubiginosa","Not Evaluated"
"Dacryodes_rugosa","Not Threatened"
"Dactyladenia_dinklagei","Vulnerable"
"Dactyladenia_scabrifolia","Not Evaluated"
"Dactyladenia_whytei","Not Threatened"
"Dalbergia_andapensis","Threatened"
"Dalbergia_baronii","Vulnerable"
"Dalbergia_bathiei","Threatened"
"Dalbergia_bojeri","Threatened"
"Dalbergia_glaucocarpa","Vulnerable"
"Dalbergia_louvelii","Threatened"
"Dalbergia_maritima","Threatened"
"Dalbergia_monticola","Vulnerable"
"Dalbergia_normandii","Threatened"
"Daniellia_thurifera","Not Threatened"
"Daphniphyllum_borneense","Not Evaluated"
"Daphnopsis_tuerckheimiana","Not Threatened"
"Dasymaschalon_dasymaschalum","Not Threatened"
"Decarydendron_lamii","Vulnerable"
"Decarydendron_perrieri","Vulnerable"
"Dehaasia_caesia","Not Threatened"
"Dendrocnide_elliptica","Not Threatened"
"Dendrocnide_stimulans","Not Threatened"
"Dendropanax_borneensis","Not Evaluated"
"Dialium_aubrevillei","Not Threatened"
"Dialium_kunstleri","Not Threatened"
"Dialium_platysepalum","Not Evaluated"
"Dialium_pobeguinii","Vulnerable"
"Dialium_procerum","Not Threatened"
"Dialium_unifoliolatum","Not Threatened"
"Dialyceras_discolor","Threatened"
"Dialyceras_parvifolium","Threatened"
"Dichaetanthera_altissima","Threatened"
"Dichapetalum_virchowii","Vulnerable"
"Dichrostachys_myriophylla","Vulnerable"
"Dicoryphe_macrophylla","Not Threatened"
"Dicranolepis_persei","Not Threatened"
"Didelotia_afzelii","Vulnerable"
"Didelotia_idae","Not Threatened"
"Dillenia_excelsa","Not Evaluated"
"Dillenia_pulchella","Not Evaluated"
"Diospyros_andamanica","Not Evaluated"
"Diospyros_baroniana","Not Threatened"
"Diospyros_brandisiana","Not Evaluated"
"Diospyros_calophylla","Not Threatened"
"Diospyros_confertiflora","Not Evaluated"
