"species","IUCNstatus"
"Diospyros_fuscovelutina","NotThreatened"
"Diospyros_korthalsiana","NotEvaluated"
"Diospyros_lanceifolia","NotEvaluated"
"Diospyros_leucocalyx","NotThreatened"
"Diospyros_liberiensis","NotThreatened"
"Diospyros_lokohensis","NotThreatened"
"Diospyros_madecassa","Vulnerable"
"Diospyros_mangabensis","NotThreatened"
"Diospyros_masoalensis","NotThreatened"
"Diospyros_meeusiana","Threatened"
"Diospyros_pendula","NotEvaluated"
"Diospyros_perreticulata","NotThreatened"
"Diospyros_rhodocalyx","NotEvaluated"
"Diospyros_rostrata","NotEvaluated"
"Diospyros_squamosa","NotThreatened"
"Diospyros_stenocarpa","Vulnerable"
"Diospyros_subacuta","Vulnerable"
"Diospyros_subsessilifolia","NotThreatened"
"Diospyros_subtrinervis","Threatened"
"Diospyros_sumatrana","DD"
"Diospyros_tampinensis","Vulnerable"
"Diospyros_thomasii","NotThreatened"
"Diospyros_toxicaria","NotThreatened"
"Diospyros_velutipes","NotThreatened"
"Diospyros_vignei","NotThreatened"
"Diospyros_wallichii","NotThreatened"
"Dipterocarpus_kunstleri","Threatened"
"Dipterocarpus_oblongifolius","NotThreatened"
"Disepalum_anomalum","NotEvaluated"
"Disepalum_coronatum","NotEvaluated"
"Dombeya_acerifolia","Threatened"
"Dombeya_andapensis","Vulnerable"
"Dombeya_antsianakensis","NotThreatened"
"Dombeya_befotakensis","Vulnerable"
"Dombeya_coria","Vulnerable"
"Dombeya_dichotomopsis","Vulnerable"
"Dombeya_laurifolia","Vulnerable"
"Dombeya_palmatisecta","Threatened"
"Dombeya_rottleroides","Vulnerable"
"Dombeya_spectabilis","NotThreatened"
"Doratoxylon_littorale","Threatened"
"Dracaena_chiniana","NotEvaluated"
"Dracaena_elliptica","NotThreatened"
"Dracaena_scabra","Threatened"
"Drimycarpus_luridus","NotEvaluated"
"Drypetes_aframensis","NotThreatened"
"Drypetes_ambigua","NotThreatened"
"Drypetes_aubrevillei","NotThreatened"
"Drypetes_aylmeri","NotEvaluated"
"Drypetes_ivorensis","NotThreatened"
"Drypetes_pellegrinii","Vulnerable"
"Drypetes_singroboensis","Vulnerable"
"Duguetia_reticulata","DD"
"Durio_grandiflorus","Vulnerable"
"Durio_graveolens","Vulnerable"
"Durio_oxleyanus","NotThreatened"
"Dypsis_bejofo","Vulnerable"
"Dypsis_canaliculata","Threatened"
"Dypsis_ceracea","Threatened"
"Dypsis_crinita","NotThreatened"
"Dypsis_faneva","Threatened"
"Dypsis_fasciculata","NotThreatened"
"Dypsis_fibrosa","NotThreatened"
"Dypsis_forficifolia","NotThreatened"
"Dypsis_hovomantsina","Threatened"
"Dypsis_lutescens","NotThreatened"
"Dypsis_mananjarensis","NotThreatened"
"Dypsis_nodifera","NotThreatened"
"Dypsis_paludosa","Vulnerable"
"Dypsis_perrieri","Vulnerable"
"Dypsis_pilulifera","Vulnerable"
"Dypsis_pinnatifrons","NotThreatened"
"Dypsis_sahanofensis","Threatened"
"Dypsis_saintelucei","Threatened"
"Dypsis_tokoravina","Threatened"
"Dypsis_tsaravoasira","Vulnerable"
"Dypsis_utilis","Threatened"
"Dysoxylum_carolinae","NotThreatened"
"Dysoxylum_cauliflorum","NotEvaluated"
"Dysoxylum_densiflorum","NotEvaluated"
"Ehretia_trachyphylla","NotThreatened"
"Elaeocarpus_brunnescens","NotEvaluated"
"Elaeocarpus_capuronii","NotThreatened"
"Elaeocarpus_knuthii","NotEvaluated"
"Elaeocarpus_marginatus","NotEvaluated"
"Elaeocarpus_mastersii","NotThreatened"
"Elaeocarpus_nitidus","NotEvaluated"
"Elaeocarpus_ovalis","NotEvaluated"
"Elaeocarpus_pachyophrys","NotEvaluated"
"Elaeocarpus_palembanicus","NotEvaluated"
"Elaeocarpus_polystachyus","NotEvaluated"
"Elaeocarpus_salicifolius","NotEvaluated"
"Elaeocarpus_stipularis","NotEvaluated"
"Elaeocarpus_submonoceras","NotEvaluated"
"Elaeocarpus_wrayi","NotEvaluated"
"Elateriospermum_tapos","NotEvaluated"
"Eliea_articulata","NotThreatened"
"Elliottia_racemosa","Vulnerable"
"Empogona_bracteata","NotEvaluated"
"Empogona_reflexa","NotEvaluated"
"Endospermum_diadenum","NotThreatened"
"Entada_louvelii","NotThreatened"
"Eremolaena_humblotiana","Vulnerable"
"Eremolaena_rotundifolia","NotThreatened"
"Eriocoelum_pungens","NotThreatened"
"Eriocoelum_racemosum","NotEvaluated"
"Erythrina_hazomboay","Threatened"
"Erythroxylum_tucuruiense","NotEvaluated"
"Eucalyptus_angustissima","Vulnerable"
"Eucalyptus_apiculata","NotThreatened"
"Eucalyptus_aquilina","NotThreatened"
"Eucalyptus_argutifolia","NotThreatened"
"Eucalyptus_aspratilis","NotThreatened"
"Eucalyptus_badjensis","NotThreatened"
"Eucalyptus_baeuerlenii","NotThreatened"
"Eucalyptus_balladoniensis","NotThreatened"
"Eucalyptus_bensonii","Vulnerable"
"Eucalyptus_benthamii","Threatened"
"Eucalyptus_canobolensis","DD"
"Eucalyptus_cerasiformis","Vulnerable"
"Eucalyptus_copulans","DD"
"Eucalyptus_creta","NotThreatened"
"Eucalyptus_deflexa","NotThreatened"
"Eucalyptus_delicata","NotThreatened"
"Eucalyptus_dendromorpha","NotThreatened"
"Eucalyptus_denticulata","NotThreatened"
"Eucalyptus_deuaensis","NotThreatened"
"Eucalyptus_diptera","NotThreatened"
"Eucalyptus_distuberosa","NotThreatened"
"Eucalyptus_dorrigoensis","NotThreatened"
"Eucalyptus_elaeophloia","Threatened"
"Eucalyptus_exigua","NotThreatened"
"Eucalyptus_extrica","NotThreatened"
"Eucalyptus_fraseri","NotThreatened"
"Eucalyptus_fraxinoides","NotThreatened"
"Eucalyptus_georgei","Vulnerable"
"Eucalyptus_gregsoniana","NotThreatened"
"Eucalyptus_guilfoylei","NotThreatened"
"Eucalyptus_histophylla","NotThreatened"
"Eucalyptus_imitans","NotThreatened"
"Eucalyptus_imlayensis","Threatened"
"Eucalyptus_incerata","NotThreatened"
"Eucalyptus_indurata","Vulnerable"
"Eucalyptus_insularis","NotThreatened"
"Eucalyptus_jacksonii","NotThreatened"
"Eucalyptus_langleyi","NotThreatened"
"Eucalyptus_leptocalyx","NotThreatened"
